sort_method,input_file,N,task_threshold,omp_num_threads,repetitions,mean_time,std_deviation,individual_times
mergesort_parallel,in_4096.in,4096,1024,3,5,0.000359,0.000006,"[0.000366, 0.000364, 0.000359, 0.000356, 0.00035]"
mergesort_parallel,in_4096.in,4096,2048,3,5,0.000353,0.000006,"[0.00035, 0.000357, 0.000344, 0.000359, 0.000354]"
mergesort_parallel,in_4096.in,4096,4096,3,5,0.000635,0.000092,"[0.000633, 0.000592, 0.000794, 0.000579, 0.000577]"
mergesort_parallel,in_4096.in,4096,1024,6,5,0.000265,0.000025,"[0.000308, 0.000259, 0.000243, 0.000255, 0.000262]"
mergesort_parallel,in_4096.in,4096,2048,6,5,0.000376,0.000013,"[0.000397, 0.000374, 0.000368, 0.000363, 0.000377]"
mergesort_parallel,in_4096.in,4096,4096,6,5,0.000653,0.000094,"[0.000622, 0.000623, 0.000592, 0.000819, 0.000607]"
mergesort_parallel,in_4096.in,4096,1024,12,5,0.000298,0.000026,"[0.00029, 0.000278, 0.000301, 0.00028, 0.000342]"
mergesort_parallel,in_4096.in,4096,2048,12,5,0.000422,0.000028,"[0.000404, 0.000421, 0.00042, 0.000396, 0.000467]"
mergesort_parallel,in_4096.in,4096,4096,12,5,0.000752,0.000204,"[0.000697, 0.000638, 0.000649, 0.000659, 0.001115]"
mergesort_parallel,in_8192.in,8192,1024,1,5,0.001277,0.000279,"[0.001148, 0.001162, 0.001776, 0.001142, 0.001157]"
mergesort_parallel,in_8192.in,8192,2048,1,5,0.001176,0.000038,"[0.001152, 0.001154, 0.001243, 0.001171, 0.001159]"
mergesort_parallel,in_8192.in,8192,4096,1,5,0.001273,0.000195,"[0.001617, 0.001183, 0.001148, 0.001234, 0.001183]"
mergesort_parallel,in_8192.in,8192,1024,3,5,0.000652,0.000113,"[0.000684, 0.000591, 0.000576, 0.000838, 0.000572]"
mergesort_parallel,in_8192.in,8192,2048,3,5,0.000713,0.000059,"[0.000687, 0.000681, 0.000693, 0.000818, 0.000686]"
mergesort_parallel,in_8192.in,8192,4096,3,5,0.000685,0.000008,"[0.000689, 0.00068, 0.000693, 0.000673, 0.000691]"
mergesort_parallel,in_8192.in,8192,1024,6,5,0.000467,0.000039,"[0.000452, 0.000458, 0.000448, 0.000443, 0.000536]"
mergesort_parallel,in_8192.in,8192,2048,6,5,0.000455,0.000023,"[0.000448, 0.000449, 0.000446, 0.000436, 0.000494]"
mergesort_parallel,in_8192.in,8192,4096,6,5,0.000736,0.000076,"[0.000704, 0.000704, 0.000871, 0.000709, 0.000692]"
mergesort_parallel,in_8192.in,8192,1024,12,5,0.000511,0.000035,"[0.000502, 0.000492, 0.000573, 0.000492, 0.000497]"
mergesort_parallel,in_8192.in,8192,2048,12,5,0.000499,0.000013,"[0.000483, 0.000502, 0.000516, 0.000489, 0.000503]"
mergesort_parallel,in_8192.in,8192,4096,12,5,0.000779,0.000070,"[0.000785, 0.000729, 0.000747, 0.000898, 0.000737]"
mergesort_parallel,in_16384.in,16384,1024,1,5,0.002742,0.000319,"[0.002617, 0.002493, 0.003054, 0.002434, 0.003111]"
mergesort_parallel,in_16384.in,16384,2048,1,5,0.002555,0.000203,"[0.002547, 0.002422, 0.002905, 0.002488, 0.002413]"
mergesort_parallel,in_16384.in,16384,4096,1,5,0.002454,0.000086,"[0.002549, 0.002324, 0.002505, 0.002421, 0.00247]"
mergesort_parallel,in_16384.in,16384,1024,3,5,0.001264,0.000097,"[0.001213, 0.001196, 0.001383, 0.001173, 0.001354]"
mergesort_parallel,in_16384.in,16384,2048,3,5,0.001288,0.000200,"[0.001581, 0.001123, 0.001112, 0.001226, 0.001398]"
mergesort_parallel,in_16384.in,16384,4096,3,5,0.001386,0.000012,"[0.001368, 0.001397, 0.00139, 0.001379, 0.001396]"
mergesort_parallel,in_16384.in,16384,1024,6,5,0.000853,0.000039,"[0.000786, 0.000888, 0.000867, 0.000857, 0.000868]"
mergesort_parallel,in_16384.in,16384,2048,6,5,0.000897,0.000032,"[0.000876, 0.000931, 0.000886, 0.000862, 0.00093]"
mergesort_parallel,in_16384.in,16384,4096,6,5,0.000856,0.000007,"[0.000863, 0.000864, 0.000851, 0.000853, 0.000851]"
mergesort_parallel,in_16384.in,16384,1024,12,5,0.000779,0.000039,"[0.00078, 0.000836, 0.000737, 0.00075, 0.000791]"
mergesort_parallel,in_16384.in,16384,2048,12,5,0.000821,0.000008,"[0.00082, 0.000823, 0.000811, 0.000834, 0.000818]"
mergesort_parallel,in_16384.in,16384,4096,12,5,0.000915,0.000038,"[0.000906, 0.000902, 0.000981, 0.0009, 0.000884]"
mergesort_parallel,in_32768.in,32768,1024,1,5,0.005106,0.000070,"[0.005172, 0.005177, 0.0051, 0.005014, 0.005068]"
mergesort_parallel,in_32768.in,32768,2048,1,5,0.005055,0.000067,"[0.005139, 0.005106, 0.004974, 0.005018, 0.005036]"
mergesort_parallel,in_32768.in,32768,4096,1,5,0.005056,0.000035,"[0.005069, 0.005011, 0.005028, 0.005093, 0.005078]"
mergesort_parallel,in_32768.in,32768,1024,3,5,0.002695,0.000248,"[0.002889, 0.002788, 0.002782, 0.002262, 0.002756]"
mergesort_parallel,in_32768.in,32768,2048,3,5,0.002467,0.000273,"[0.00229, 0.00278, 0.002291, 0.002749, 0.002224]"
mergesort_parallel,in_32768.in,32768,4096,3,5,0.002464,0.000284,"[0.002266, 0.00276, 0.002239, 0.002265, 0.002788]"
mergesort_parallel,in_32768.in,32768,1024,6,5,0.001671,0.000030,"[0.001688, 0.001618, 0.001675, 0.001689, 0.001683]"
mergesort_parallel,in_32768.in,32768,2048,6,5,0.001647,0.000080,"[0.001505, 0.001676, 0.001697, 0.001675, 0.001683]"
mergesort_parallel,in_32768.in,32768,4096,6,5,0.001713,0.000070,"[0.001835, 0.001677, 0.001662, 0.001689, 0.001703]"
mergesort_parallel,in_32768.in,32768,1024,12,5,0.001361,0.000034,"[0.001383, 0.001394, 0.001336, 0.001314, 0.001376]"
mergesort_parallel,in_32768.in,32768,2048,12,5,0.001419,0.000044,"[0.001483, 0.001399, 0.001377, 0.001391, 0.001444]"
mergesort_parallel,in_32768.in,32768,4096,12,5,0.001520,0.000097,"[0.001689, 0.001511, 0.001485, 0.001461, 0.001452]"
mergesort_parallel,in_65536.in,65536,1024,1,5,0.010627,0.000125,"[0.010817, 0.0106, 0.010664, 0.010484, 0.010569]"
mergesort_parallel,in_65536.in,65536,2048,1,5,0.010474,0.000111,"[0.010668, 0.010386, 0.010455, 0.010433, 0.01043]"
mergesort_parallel,in_65536.in,65536,4096,1,5,0.010525,0.000187,"[0.010844, 0.010364, 0.01052, 0.010457, 0.010441]"
mergesort_parallel,in_65536.in,65536,1024,3,5,0.005020,0.000563,"[0.004676, 0.005684, 0.005584, 0.004574, 0.004584]"
mergesort_parallel,in_65536.in,65536,2048,3,5,0.004613,0.000034,"[0.004665, 0.004631, 0.004582, 0.004592, 0.004596]"
mergesort_parallel,in_65536.in,65536,4096,3,5,0.005275,0.000604,"[0.005806, 0.004646, 0.005692, 0.005644, 0.004587]"
mergesort_parallel,in_65536.in,65536,1024,6,5,0.003431,0.000129,"[0.003275, 0.003621, 0.003385, 0.003478, 0.003394]"
mergesort_parallel,in_65536.in,65536,2048,6,5,0.003368,0.000049,"[0.003298, 0.003424, 0.003339, 0.00339, 0.003388]"
mergesort_parallel,in_65536.in,65536,4096,6,5,0.003367,0.000247,"[0.003589, 0.002966, 0.003364, 0.003364, 0.003551]"
mergesort_parallel,in_65536.in,65536,1024,12,5,0.002535,0.000120,"[0.002714, 0.002467, 0.002581, 0.0024, 0.002511]"
mergesort_parallel,in_65536.in,65536,2048,12,5,0.002603,0.000170,"[0.00283, 0.002559, 0.002677, 0.002367, 0.002581]"
mergesort_parallel,in_65536.in,65536,4096,12,5,0.002575,0.000229,"[0.002855, 0.002368, 0.00278, 0.002494, 0.002376]"
mergesort_parallel,in_131072.in,131072,1024,1,5,0.021706,0.000122,"[0.021917, 0.021659, 0.021616, 0.021706, 0.021634]"
mergesort_parallel,in_131072.in,131072,2048,1,5,0.022076,0.000334,"[0.021656, 0.021893, 0.022033, 0.022285, 0.022513]"
mergesort_parallel,in_131072.in,131072,4096,1,5,0.022255,0.000187,"[0.022523, 0.022104, 0.022162, 0.022108, 0.022378]"
mergesort_parallel,in_131072.in,131072,1024,3,5,0.009850,0.000956,"[0.009563, 0.009436, 0.011554, 0.009347, 0.009352]"
mergesort_parallel,in_131072.in,131072,2048,3,5,0.010374,0.001283,"[0.011681, 0.009378, 0.011869, 0.009565, 0.009378]"
mergesort_parallel,in_131072.in,131072,4096,3,5,0.011586,0.004966,"[0.020468, 0.009427, 0.009311, 0.009396, 0.009327]"
mergesort_parallel,in_131072.in,131072,1024,6,5,0.006841,0.000271,"[0.007038, 0.006558, 0.006939, 0.006548, 0.007121]"
mergesort_parallel,in_131072.in,131072,2048,6,5,0.006788,0.000203,"[0.006793, 0.006773, 0.007038, 0.006477, 0.00686]"
mergesort_parallel,in_131072.in,131072,4096,6,5,0.006961,0.000126,"[0.0069, 0.007038, 0.006866, 0.006856, 0.007144]"
mergesort_parallel,in_131072.in,131072,1024,12,5,0.005147,0.000076,"[0.005041, 0.005138, 0.005138, 0.005164, 0.005255]"
mergesort_parallel,in_131072.in,131072,2048,12,5,0.005130,0.000270,"[0.005205, 0.005034, 0.005557, 0.005008, 0.004848]"
mergesort_parallel,in_131072.in,131072,4096,12,5,0.005196,0.000109,"[0.005286, 0.005101, 0.005188, 0.005325, 0.005078]"
mergesort_parallel,in_262144.in,262144,1024,1,5,0.045655,0.000699,"[0.046863, 0.045166, 0.045359, 0.045244, 0.045642]"
mergesort_parallel,in_262144.in,262144,2048,1,5,0.045276,0.000201,"[0.045228, 0.045593, 0.045234, 0.045289, 0.045038]"
mergesort_parallel,in_262144.in,262144,4096,1,5,0.045332,0.000111,"[0.045266, 0.045317, 0.045502, 0.045365, 0.045211]"
mergesort_parallel,in_262144.in,262144,1024,3,5,0.020287,0.002247,"[0.024306, 0.019237, 0.01936, 0.019276, 0.019255]"
mergesort_parallel,in_262144.in,262144,2048,3,5,0.021279,0.002546,"[0.01944, 0.0194, 0.019422, 0.024163, 0.02397]"
mergesort_parallel,in_262144.in,262144,4096,3,5,0.019437,0.000153,"[0.019545, 0.019262, 0.019634, 0.019327, 0.019415]"
mergesort_parallel,in_262144.in,262144,1024,6,5,0.014059,0.000566,"[0.014162, 0.0136, 0.014606, 0.014572, 0.013354]"
mergesort_parallel,in_262144.in,262144,2048,6,5,0.014256,0.000283,"[0.013906, 0.014074, 0.01431, 0.014651, 0.014338]"
mergesort_parallel,in_262144.in,262144,4096,6,5,0.014399,0.000954,"[0.015946, 0.013749, 0.014078, 0.013584, 0.014637]"
mergesort_parallel,in_262144.in,262144,1024,12,5,0.010304,0.000223,"[0.010238, 0.010076, 0.010179, 0.010374, 0.010653]"
mergesort_parallel,in_262144.in,262144,2048,12,5,0.010181,0.000342,"[0.010036, 0.01012, 0.010778, 0.01006, 0.009912]"
mergesort_parallel,in_262144.in,262144,4096,12,5,0.009953,0.000243,"[0.009625, 0.009846, 0.009977, 0.010284, 0.010034]"
mergesort_parallel,in_524288.in,524288,1024,1,5,0.095533,0.000665,"[0.095668, 0.094651, 0.095059, 0.096124, 0.096165]"
mergesort_parallel,in_524288.in,524288,2048,1,5,0.096169,0.001390,"[0.09816, 0.096604, 0.095448, 0.094423, 0.096211]"
mergesort_parallel,in_524288.in,524288,4096,1,5,0.095566,0.000437,"[0.096228, 0.095389, 0.095442, 0.095712, 0.09506]"
mergesort_parallel,in_524288.in,524288,1024,3,5,0.040901,0.000632,"[0.040591, 0.04041, 0.040423, 0.041866, 0.041216]"
mergesort_parallel,in_524288.in,524288,2048,3,5,0.043297,0.004598,"[0.041821, 0.040843, 0.041378, 0.051494, 0.040951]"
mergesort_parallel,in_524288.in,524288,4096,3,5,0.041037,0.000881,"[0.04102, 0.042194, 0.041598, 0.040175, 0.040197]"
mergesort_parallel,in_524288.in,524288,1024,6,5,0.029052,0.001438,"[0.027396, 0.028824, 0.029289, 0.031302, 0.028449]"
mergesort_parallel,in_524288.in,524288,2048,6,5,0.029148,0.001330,"[0.029137, 0.027564, 0.028436, 0.029464, 0.031137]"
mergesort_parallel,in_524288.in,524288,4096,6,5,0.028752,0.001003,"[0.029124, 0.029232, 0.029191, 0.029254, 0.026961]"
mergesort_parallel,in_524288.in,524288,1024,12,5,0.020131,0.000496,"[0.01998, 0.020047, 0.019771, 0.01986, 0.020998]"
mergesort_parallel,in_524288.in,524288,2048,12,5,0.020086,0.000576,"[0.020811, 0.019935, 0.020143, 0.020306, 0.019233]"
mergesort_parallel,in_524288.in,524288,4096,12,5,0.020525,0.000446,"[0.020352, 0.019917, 0.020738, 0.020499, 0.021118]"
mergesort_parallel,in_1048576.in,1048576,1024,1,5,0.199889,0.002583,"[0.204296, 0.197953, 0.200046, 0.198421, 0.19873]"
mergesort_parallel,in_1048576.in,1048576,2048,1,5,0.199155,0.002008,"[0.196983, 0.201438, 0.199801, 0.197117, 0.200434]"
mergesort_parallel,in_1048576.in,1048576,4096,1,5,0.199967,0.002944,"[0.197369, 0.197649, 0.204252, 0.201693, 0.198873]"
mergesort_parallel,in_1048576.in,1048576,1024,3,5,0.084632,0.000714,"[0.085413, 0.08539, 0.083933, 0.084278, 0.084144]"
mergesort_parallel,in_1048576.in,1048576,2048,3,5,0.088245,0.010171,"[0.106436, 0.08378, 0.083949, 0.083587, 0.083471]"
mergesort_parallel,in_1048576.in,1048576,4096,3,5,0.085115,0.001175,"[0.083714, 0.08405, 0.086252, 0.086132, 0.085427]"
mergesort_parallel,in_1048576.in,1048576,1024,6,5,0.060520,0.000432,"[0.060745, 0.060847, 0.06083, 0.060334, 0.059844]"
mergesort_parallel,in_1048576.in,1048576,2048,6,5,0.059522,0.001384,"[0.060151, 0.057729, 0.061456, 0.059212, 0.059062]"
mergesort_parallel,in_1048576.in,1048576,4096,6,5,0.055947,0.005819,"[0.049736, 0.060989, 0.061947, 0.056981, 0.050083]"
mergesort_parallel,in_1048576.in,1048576,1024,12,5,0.041834,0.001124,"[0.041713, 0.043403, 0.042463, 0.040677, 0.040916]"
mergesort_parallel,in_1048576.in,1048576,2048,12,5,0.041758,0.001508,"[0.040554, 0.041113, 0.040773, 0.044234, 0.042118]"
mergesort_parallel,in_1048576.in,1048576,4096,12,5,0.041726,0.001086,"[0.042236, 0.043032, 0.041894, 0.040119, 0.041348]"
mergesort_parallel,in_2097152.in,2097152,1024,1,5,0.414180,0.002174,"[0.411844, 0.414655, 0.414021, 0.417552, 0.41283]"
mergesort_parallel,in_2097152.in,2097152,2048,1,5,0.419090,0.008598,"[0.412566, 0.433332, 0.418436, 0.419087, 0.41203]"
mergesort_parallel,in_2097152.in,2097152,4096,1,5,0.412564,0.001554,"[0.414999, 0.410683, 0.412363, 0.412602, 0.412173]"
mergesort_parallel,in_2097152.in,2097152,1024,3,5,0.183595,0.020761,"[0.174423, 0.173131, 0.174226, 0.175494, 0.220703]"
mergesort_parallel,in_2097152.in,2097152,2048,3,5,0.174346,0.000573,"[0.173639, 0.174493, 0.173857, 0.174883, 0.174858]"
mergesort_parallel,in_2097152.in,2097152,4096,3,5,0.201321,0.024748,"[0.224357, 0.174371, 0.216517, 0.174487, 0.216874]"
mergesort_parallel,in_2097152.in,2097152,1024,6,5,0.125816,0.002884,"[0.124366, 0.124536, 0.128616, 0.129074, 0.122487]"
mergesort_parallel,in_2097152.in,2097152,2048,6,5,0.120834,0.004785,"[0.123936, 0.125542, 0.12314, 0.114484, 0.11707]"
mergesort_parallel,in_2097152.in,2097152,4096,6,5,0.121957,0.006037,"[0.129735, 0.122454, 0.116057, 0.125638, 0.1159]"
mergesort_parallel,in_2097152.in,2097152,1024,12,5,0.087840,0.004169,"[0.087206, 0.094116, 0.086242, 0.0889, 0.082734]"
mergesort_parallel,in_2097152.in,2097152,2048,12,5,0.084926,0.000918,"[0.085523, 0.085875, 0.083685, 0.084261, 0.085284]"
mergesort_parallel,in_2097152.in,2097152,4096,12,5,0.085524,0.000440,"[0.085218, 0.085196, 0.086275, 0.085493, 0.085437]"
mergesort_parallel,in_4194304.in,4194304,1024,1,5,0.861286,0.002194,"[0.859239, 0.858939, 0.862822, 0.861471, 0.863961]"
mergesort_parallel,in_4194304.in,4194304,2048,1,5,0.860635,0.005692,"[0.868006, 0.859952, 0.862332, 0.852154, 0.860731]"
mergesort_parallel,in_4194304.in,4194304,4096,1,5,0.856244,0.004091,"[0.858282, 0.862041, 0.851765, 0.853241, 0.855893]"
mergesort_parallel,in_4194304.in,4194304,1024,3,5,0.361719,0.003041,"[0.367012, 0.359343, 0.360584, 0.360351, 0.361306]"
mergesort_parallel,in_4194304.in,4194304,2048,3,5,0.377877,0.040997,"[0.451112, 0.363233, 0.358144, 0.357846, 0.359051]"
mergesort_parallel,in_4194304.in,4194304,4096,3,5,0.380020,0.043690,"[0.458067, 0.361576, 0.35879, 0.357951, 0.363714]"
mergesort_parallel,in_4194304.in,4194304,1024,6,5,0.251831,0.009701,"[0.254527, 0.2469, 0.252045, 0.265933, 0.23975]"
mergesort_parallel,in_4194304.in,4194304,2048,6,5,0.255763,0.008797,"[0.268904, 0.258825, 0.248266, 0.255497, 0.247324]"
mergesort_parallel,in_4194304.in,4194304,4096,6,5,0.258586,0.006034,"[0.265918, 0.258543, 0.258282, 0.249288, 0.260898]"
mergesort_parallel,in_4194304.in,4194304,1024,12,5,0.175724,0.003953,"[0.171641, 0.177536, 0.175403, 0.172599, 0.181442]"
mergesort_parallel,in_4194304.in,4194304,2048,12,5,0.177071,0.005297,"[0.170322, 0.173119, 0.179529, 0.183541, 0.178845]"
mergesort_parallel,in_4194304.in,4194304,4096,12,5,0.176153,0.001490,"[0.177287, 0.17644, 0.174492, 0.177811, 0.174737]"
mergesort_parallel,in_8388608.in,8388608,1024,1,5,1.799948,0.033143,"[1.809572, 1.771445, 1.853638, 1.782861, 1.782224]"
mergesort_parallel,in_8388608.in,8388608,2048,1,5,1.781513,0.013634,"[1.789078, 1.790254, 1.787438, 1.757597, 1.783199]"
mergesort_parallel,in_8388608.in,8388608,4096,1,5,1.763030,0.011528,"[1.756062, 1.783336, 1.756123, 1.760892, 1.758735]"
mergesort_parallel,in_8388608.in,8388608,1024,3,5,0.750515,0.003859,"[0.75499, 0.744865, 0.750345, 0.753016, 0.74936]"
mergesort_parallel,in_8388608.in,8388608,2048,3,5,0.825500,0.105030,"[0.747978, 0.94255, 0.747539, 0.750913, 0.93852]"
mergesort_parallel,in_8388608.in,8388608,4096,3,5,0.826574,0.109901,"[0.944891, 0.747759, 0.746511, 0.949006, 0.744704]"
mergesort_parallel,in_8388608.in,8388608,1024,6,5,0.543557,0.012499,"[0.558942, 0.532111, 0.537848, 0.533884, 0.555002]"
mergesort_parallel,in_8388608.in,8388608,2048,6,5,0.537052,0.029355,"[0.559879, 0.521438, 0.554573, 0.55685, 0.49252]"
mergesort_parallel,in_8388608.in,8388608,4096,6,5,0.535867,0.021369,"[0.533778, 0.560965, 0.54928, 0.530868, 0.504444]"
mergesort_parallel,in_8388608.in,8388608,1024,12,5,0.366909,0.006498,"[0.358521, 0.368411, 0.361895, 0.373278, 0.372438]"
mergesort_parallel,in_8388608.in,8388608,2048,12,5,0.363625,0.007594,"[0.364308, 0.35755, 0.369094, 0.372625, 0.354547]"
mergesort_parallel,in_8388608.in,8388608,4096,12,5,0.359380,0.007968,"[0.349088, 0.360674, 0.35943, 0.356563, 0.371145]"
mergesort_parallel,in_16777216.in,16777216,1024,1,5,3.714767,0.004943,"[3.713449, 3.721837, 3.712473, 3.70887, 3.717208]"
mergesort_parallel,in_16777216.in,16777216,2048,1,5,3.704001,0.003032,"[3.704999, 3.708192, 3.702091, 3.700219, 3.704502]"
mergesort_parallel,in_16777216.in,16777216,4096,1,5,3.699015,0.014561,"[3.678856, 3.702429, 3.698593, 3.695713, 3.719483]"
mergesort_parallel,in_16777216.in,16777216,1024,3,5,1.559903,0.007646,"[1.571482, 1.562007, 1.559224, 1.551127, 1.555675]"
mergesort_parallel,in_16777216.in,16777216,2048,3,5,1.548234,0.004161,"[1.550854, 1.5497, 1.550974, 1.548659, 1.540984]"
mergesort_parallel,in_16777216.in,16777216,4096,3,5,1.632081,0.187416,"[1.550075, 1.967283, 1.553046, 1.544367, 1.545634]"
mergesort_parallel,in_16777216.in,16777216,1024,6,5,1.105396,0.036454,"[1.157141, 1.105385, 1.107726, 1.102564, 1.054166]"
mergesort_parallel,in_16777216.in,16777216,2048,6,5,1.122863,0.026426,"[1.15399, 1.097728, 1.14887, 1.105408, 1.108318]"
mergesort_parallel,in_16777216.in,16777216,4096,6,5,1.095264,0.048477,"[1.08631, 1.106087, 1.022003, 1.105592, 1.156328]"
mergesort_parallel,in_16777216.in,16777216,1024,12,5,0.751913,0.014671,"[0.766873, 0.756512, 0.730366, 0.76156, 0.744253]"
mergesort_parallel,in_16777216.in,16777216,2048,12,5,0.749831,0.017906,"[0.761069, 0.735401, 0.750598, 0.772773, 0.729312]"
mergesort_parallel,in_16777216.in,16777216,4096,12,5,0.743157,0.019967,"[0.766126, 0.755678, 0.740396, 0.713243, 0.740343]"
